ELEMENT,MOL,RESIDUE_NUM,X,Y,Z
MW,HOH,648,-11.97325968280779,17.30920592071463,14.045793274761321
OW,HOH,649,-14.569870000000002,2.73013,5.92487
HW1,HOH,649,-15.458364989386865,3.085103928414768,5.953330208717139
HW2,HOH,649,-14.654781055390231,1.9093682501232097,5.439725918708981
MW,HOH,649,-14.694477717875397,2.670503539122795,5.866408954419621
OW,HOH,650,-17.2112,3.33321,5.32179
HW1,HOH,650,-17.584040562881974,4.196276074127756,5.141933903746482
HW2,HOH,650,-16.302190218371216,3.5101895830707965,5.563906524382933
MW,HOH,650,-17.142563871118785,3.4663483922722675,5.32976008597263
OW,HOH,651,-13.90939,0.10656,5.30462
HW1,HOH,651,-13.183314641443564,-0.36955313818859964,4.901681185362659
HW2,HOH,651,-14.238672832744601,0.6756338879566404,4.608953393495416
MW,HOH,651,-13.858595769394261,0.11846009754175449,5.163985251419429
OW,HOH,652,-14.569870000000002,14.57987,11.38513
HW1,HOH,652,-14.73451500801111,14.832533176086551,12.2935767986552
HW2,HOH,652,-15.374568447318548,14.141629771291722,11.10830381116513
MW,HOH,652,-14.693957657410987,14.55611389827728,11.46598505855966
OW,HOH,653,-17.2112,13.97679,11.98821
HW1,HOH,653,-17.814591845839598,14.69623667868333,12.174090056234698
HW2,HOH,653,-17.0301823023647,14.05139041849214,11.051245832166668
MW,HOH,653,-17.26526898691425,14.078437608616689,11.89206217188557
OW,HOH,654,-13.90939,17.20344,12.00537
HW1,HOH,654,-14.17855545896257,17.579848651222296,12.843283791261658
HW2,HOH,654,-13.653051007768333,17.9577213984558,11.474723736651978
MW,HOH,654,-13.911031942492876,17.348181968134245,12.04470395075567
OW,HOH,655,-2.720130000000001,2.73013,11.38513
HW1,HOH,655,-2.8662819590805624,2.189801532344149,10.6086478228719
HW2,HOH,655,-3.365546249888501,3.4333331804408918,11.313116601957137
MW,HOH,655,-2.8214602810184837,2.7509799283198944,11.276512329279003
OW,HOH,656,-0.07880000000000109,3.33321,11.98821
HW1,HOH,656,0.04496718969068056,4.258908165344729,12.197968769860706
HW2,HOH,656,-0.10323816149734436,3.305051420547981,11.031732232581502
MW,HOH,656,-0.06608468598652774,3.448105895809371,11.892620959147898
OW,HOH,657,-3.380610000000001,0.10656,12.00537
HW1,HOH,657,-4.191882507043385,-0.02805101397271685,11.51551858698501
HW2,HOH,657,-3.224957163009647,-0.7287734333171126,12.446088531853947
MW,HOH,657,-3.464537227818107,-0.017604591632854327,11.999080398423175
OW,HOH,658,-2.720130000000001,14.57987,5.92487
HW1,HOH,658,-2.017106411711792,13.99137112125676,6.199935676209015
HW2,HOH,658,-2.3354345569352213,15.454734456220434,5.9782850758430195
MW,HOH,658,-2.5808888406567045,14.616528248917772,5.966919499382934
OW,HOH,659,-0.07880000000000109,13.97679,5.32179
HW1,HOH,659,-0.39718052262771153,13.330396426390827,5.951900624420879
HW2,HOH,659,-0.7259117703359581,14.681415278034889,5.353087262610592
MW,HOH,659,-0.20239466216386515,13.984244360732005,5.4064581894261865
OW,HOH,660,-3.380610000000001,17.20344,5.30462
HW1,HOH,660,-3.2893149191449345,16.551713373623997,4.609530258826805
HW2,HOH,660,-4.095675326443516,17.768281979976813,5.011581072254709
MW,HOH,660,-3.4604601172233367,17.192317716997646,5.178127608606043
OW,HOH,661,-11.37513,2.73013,2.73013
HW1,HOH,661,-11.650407584783746,2.9825255929004575,1.8487951956832436
HW2,HOH,661,-10.46038996942756,2.466724780947852,2.62963413767513
MW,HOH,661,-11.29327109182464,2.7287206350214444,2.6044438288828786
OW,HOH,662,-11.97821,3.33321,0.0888
HW1,HOH,662,-12.302162237732498,3.978328964255411,-0.5397728942820661
HW2,HOH,662,-12.022897397848157,3.7789161260031494,0.9347166350278413
MW,HOH,662,-12.025400320991528,3.472848772357809,0.1166226210676913
OW,HOH,663,-12.035610000000002,0.10656,3.35037
HW1,HOH,663,-12.724457375435417,-0.13482456311784718,2.731128913391441
HW2,HOH,663,-12.492176729422901,0.5838652446705951,4.04316002070903
MW,HOH,663,-12.182236824843041,0.13676069362177468,3.35978515093275
OW,HOH,664,-14.569870000000002,5.92487,2.73013
HW1,HOH,664,-13.733665878833936,5.867184785329239,2.2678894494710837
HW2,HOH,664,-14.355231749864414,5.722192911553113,3.6406762815790445
MW,HOH,664,-14.435349498060182,5.891540483929754,2.7875185423830624
OW,HOH,665,-13.966790000000001,5.32179,0.0888
HW1,HOH,665,-13.810571043079685,4.993670296872749,-0.7967323703955798
HW2,HOH,665,-13.191892141313186,5.8462451385189045,0.29058393068752075
MW,HOH,665,-13.847595813677907,5.346923304517159,0.001271950292443036
OW,HOH,666,-17.2112,5.32179,3.33321
HW1,HOH,666,-16.374831067504864,5.5717438053442905,3.7259566777082287
HW2,HOH,666,-17.0972155607731,5.4908461322105815,2.397976486979789
MW,HOH,666,-17.08954330240615,5.37542832736192,3.263765139976398
OW,HOH,667,-2.720130000000001,11.38513,2.73013
HW1,HOH,667,-2.8578301898524314,11.05726836949112,3.6188277190556204
HW2,HOH,667,-1.8238489581116415,11.126802514997749,2.51522203983117
MW,HOH,667,-2.6230224986614226,11.310090720842895,2.8163832184109503
OW,HOH,668,-3.3232100000000013,11.98821,0.0888
HW1,HOH,668,-3.8082012566284362,11.16443885166256,0.137864664074907
HW2,HOH,668,-3.914481865253485,12.6378287502704,0.4690886171801517
MW,HOH,668,-3.4609846647154523,11.965916391898737,0.14376240014798597
OW,HOH,669,-0.07880000000000109,11.98821,3.33321
HW1,HOH,669,0.049261356237135984,11.118322338036656,2.954894567057262
HW2,HOH,669,0.6718045966519457,12.496475761495182,3.0258148985805238
MW,HOH,669,0.033679843074523264,11.941918033771845,3.245430778504039
OW,HOH,670,-5.9148700000000005,14.57987,2.73013
HW1,HOH,670,-5.284992564945844,14.22478554458187,2.1029105524140643
HW2,HOH,670,-5.542178219138172,14.373725396129174,3.587362345500902
MW,HOH,670,-5.786529044365163,14.508025909182413,2.7595744260387285
OW,HOH,671,-5.31179,13.97679,0.0888
HW1,HOH,671,-4.805839948632466,14.776790347251605,-0.05346685354817411
HW2,HOH,671,-6.177180780791711,14.173142571300849,-0.27004798740449665
MW,HOH,671,-5.3578027500186955,14.104335194572675,0.024651254407503084
OW,HOH,672,-5.254390000000001,17.20344,3.35037
HW1,HOH,672,-5.610268247824714,16.414577406286014,3.7593712772156733
HW2,HOH,672,-5.8858882263264745,17.89030761147731,3.564042443356593
MW,HOH,672,-5.380786101388513,17.190383411704246,3.4300797487916888
OW,HOH,673,-17.3,0.0,0.0
HW1,HOH,673,-16.458156753192487,-0.3530705558407338,-0.2878545118682387
HW2,HOH,673,-17.327870354638478,0.8835206886033535,-0.3671968487639607
MW,HOH,673,-17.19580164921942,0.06790401687446712,-0.08385447735558756
OW,HOH,674,-12.97252,4.31665,4.31671
HW1,HOH,674,-12.288444405348487,4.72878651497937,4.844363491813366
HW2,HOH,674,-13.758137992490328,4.3660252550079015,4.861310573510876
MW,HOH,674,-12.985518652032397,4.375729074697876,4.4539714571068005
OW,HOH,675,-8.645000000000001,8.655,0.0
HW1,HOH,675,-8.463735679148824,8.989718805933302,-0.8782514768225254
HW2,HOH,675,-7.894016211924354,8.097719368595417,0.20415860870622698
MW,HOH,675,-8.525660994483932,8.626509401131251,-0.08629202004934093
OW,HOH,676,-17.3,8.655,8.655
HW1,HOH,676,-17.59725985767885,8.003328330506765,8.020035668881585
HW2,HOH,676,-18.090679667818875,9.142001418828798,8.88710853184787
MW,HOH,676,-17.439269385254086,8.633920221168378,8.60342959723815
OW,HOH,677,-8.645000000000001,0.0,8.655
HW1,HOH,677,-9.502534328404039,-0.42492083945018766,8.672211781127606
HW2,HOH,677,-8.301131446557534,-0.11750227945867478,9.540531886424988
MW,HOH,677,-8.710755416572656,-0.06943670355526332,8.770562081049079
OW,HOH,678,-4.3174800000000015,12.99335,4.31671
HW1,HOH,678,-4.1228586784696235,13.825968154554936,4.7469386909439
HW2,HOH,678,-4.874050556380391,12.525759898474794,4.939466438767253
MW,HOH,678,-4.363813868978321,13.040077994851265,4.451504800868618
OW,HOH,679,-12.97252,12.99335,12.99329
HW1,HOH,679,-12.033791011329058,13.082320605995829,12.828685393449737
HW2,HOH,679,-13.290869313810234,13.893601227778525,13.059899520939668
MW,HOH,679,-12.893103916737052,13.119982329684541,12.980745446731136
OW,HOH,680,-4.3174800000000015,4.31665,12.9933
HW1,HOH,680,-3.5540155650842156,4.80272145748736,12.681707628888585
HW2,HOH,680,-5.048821083165432,4.666549911874506,12.484433044161216
MW,HOH,680,-4.3133678234077175,4.42366442127289,12.888271307308594
OW,HOH,681,23.224870000000003,5.92487,5.92487
HW1,HOH,681,23.022740387645992,5.101817841237389,5.479950590706785
HW2,HOH,681,23.841854022675157,6.367492646637859,5.342070096133434
MW,HOH,681,23.27797636973957,5.876170432565967,5.793309528482036
OW,HOH,682,22.62179,5.32179,8.5662
HW1,HOH,682,23.531833029700476,5.374840803355971,8.858149841851075
HW2,HOH,682,22.274908003425352,4.543401678521571,9.002101788409245
MW,HOH,682,22.69388140677797,5.228938046483168,8.65937379020324
OW,HOH,683,24.96071,4.2387,9.64929
HW1,HOH,683,25.82509215784594,4.5598187005279485,9.392478526212644
HW2,HOH,683,24.998230102960225,3.2954864735732863,9.490646061447226
MW,HOH,683,25.076164370833965,4.159064356710884,9.596106694750912
OW,HOH,684,26.94929,4.2387,7.66071
HW1,HOH,684,27.55828783496358,4.804047129451038,8.135824938337187
HW2,HOH,684,26.082405131835525,4.574128312614822,7.889245950440692
MW,HOH,684,26.916277348343232,4.354010124440138,7.750785803311542
OW,HOH,685,25.8662,5.32179,5.32179
HW1,HOH,685,25.843758888093827,4.3924658440592115,5.093577934627999
HW2,HOH,685,26.43279211727535,5.36615706393785,6.092007596773127
MW,HOH,685,25.935857893869134,5.208504815216309,5.39117324731608
OW,HOH,686,21.5387,7.66071,9.64929
HW1,HOH,686,21.471205905941037,7.064316289924825,8.903646011524312
HW2,HOH,686,21.734428025599886,7.092376959232155,10.39421651219187
MW,HOH,686,21.55511549037962,7.511610923463845,9.64919815437932
OW,HOH,687,21.50371,9.63809,7.64989
HW1,HOH,687,21.643582894639298,9.828594625657114,6.722325485667726
HW2,HOH,687,22.28801565015851,9.159009395466516,7.917421411032934
MW,HOH,687,21.622016003948264,9.601148793034639,7.565397799478294
OW,HOH,688,22.56439,8.54844,5.30462
HW1,HOH,688,21.648089784328985,8.658427849270865,5.050589032647549
HW2,HOH,688,22.580647075675103,7.726101823385949,5.794245548530272
MW,HOH,688,22.44917361906004,8.457250563593373,5.334778948839382
OW,HOH,689,24.89104,9.68721,4.25266
HW1,HOH,689,24.84335448418421,10.539793073894064,3.8201391476810254
HW2,HOH,689,25.793794305468364,9.399404191843272,4.116921203594612
MW,HOH,689,25.000499121480477,9.75950830405209,4.179915908910618
OW,HOH,690,26.95672,7.66856,4.2634
HW1,HOH,690,26.780707387571727,8.009299811474403,5.140414778520043
HW2,HOH,690,27.71787387781843,8.16434286549409,3.961610291652558
MW,HOH,690,27.03162514169931,7.775644995298066,4.337035749072562
OW,HOH,691,28.68513,11.38513,5.92487
HW1,HOH,691,28.996748910083745,10.774005670108647,6.592445962414062
HW2,HOH,691,29.36893482040675,11.378058787032874,5.25510101084354
MW,HOH,691,28.812556247290093,11.30599351198489,5.924589266118105
OW,HOH,692,29.28821,11.98821,8.5662
HW1,HOH,692,29.833893989899693,11.247980629091384,8.300640004873888
HW2,HOH,692,29.833893989899693,12.758194317568107,8.406244433462515
MW,HOH,692,29.427918268768998,11.992018992165846,8.511728874261808
OW,HOH,693,26.94929,13.0713,9.64929
HW1,HOH,693,26.70165551306964,13.52312665280356,8.842590354655421
HW2,HOH,693,27.018439519282957,12.150510475482191,9.397096356302939
MW,HOH,693,26.92644177072,13.011267094383529,9.513738883455138
OW,HOH,694,24.96071,13.0713,7.66071
HW1,HOH,694,24.978918385916995,12.555617949347033,6.85450509737496
HW2,HOH,694,24.820207022488724,12.427045658217018,8.354556287158935
MW,HOH,694,24.945054816791682,12.922814147135625,7.646326741613641
OW,HOH,695,26.0438,11.98821,5.32179
HW1,HOH,695,25.890092638078443,12.761089198548119,5.865165854766051
HW2,HOH,695,26.851982413689818,12.184780828278766,4.848050345577552
MW,HOH,695,26.12758070286784,12.112311299848416,5.330704273804738
OW,HOH,696,30.3713,9.64929,9.64929
HW1,HOH,696,30.463137468249503,8.696807025288013,9.62523278051551
HW2,HOH,696,29.94077688968228,9.869822251699707,8.82330840199517
MW,HOH,696,30.327944151573,9.555591476468956,9.540474775643034
OW,HOH,697,30.40629,7.6719,7.64989
HW1,HOH,697,30.988793899359365,8.258546728320244,7.167433161430699
HW2,HOH,697,29.545258056095648,7.810961835051848,7.255539162536317
MW,HOH,697,30.370635049857388,7.764799451785446,7.537648038783166
OW,HOH,698,29.34561,8.76156,5.30462
HW1,HOH,698,29.091815612126044,8.484275949740677,4.424316821001156
HW2,HOH,698,28.583146375736376,9.236007147672977,5.6359427522216885
MW,HOH,698,29.215516713293475,8.78679925524172,5.234343881923675
OW,HOH,699,23.224870000000003,11.38513,11.38513
HW1,HOH,699,22.578570268795147,10.84792844135734,10.926927787285537
HW2,HOH,699,24.058171724284428,11.165693125846225,10.968371722978139
MW,HOH,699,23.248808511293234,11.288271151759362,11.273124500915442
OW,HOH,700,22.62179,11.98821,8.7438
HW1,HOH,700,22.26212671931335,12.680614235894813,9.298276840220254
HW2,HOH,700,23.50381939099167,12.289310527467034,8.525648585643042
MW,HOH,700,22.688659164466163,12.115390596345287,8.786853712276766
OW,HOH,701,25.8662,11.98821,11.98821
HW1,HOH,701,26.65636061027043,12.07560291096023,12.52134652734638
HW2,HOH,701,26.156948415548715,12.17563040829579,11.095704334354036
MW,HOH,701,26.004569396472245,12.023389420487467,11.942206414509004
OW,HOH,702,22.56439,8.76156,12.00537
HW1,HOH,702,21.93166142224441,9.16682908121498,12.598371059360401
HW2,HOH,702,23.37595428464248,9.247500521187794,12.15183079018111
MW,HOH,702,22.587283128134324,8.875645581551407,12.100030038348528
OW,HOH,703,24.89104,7.62279,13.05734
HW1,HOH,703,24.22413299687633,7.323189503247398,13.675167813415843
HW2,HOH,703,24.533960042597137,8.432619313158469,12.692779436896352
MW,HOH,703,24.759957314649927,7.688105444410621,13.089761263709336
OW,HOH,704,26.95672,9.64144,13.0466
HW1,HOH,704,27.507129386818225,8.992897979786349,13.485538000200009
HW2,HOH,704,27.005849667030937,10.416265599668131,13.60647844753692
MW,HOH,704,27.033468232331376,9.657605821781559,13.17446055603077
OW,HOH,705,28.68513,5.92487,11.38513
HW1,HOH,705,29.473995834871676,6.066783680024226,11.90837881929556
HW2,HOH,705,28.718398712637175,6.604273196137266,10.711678994552734
MW,HOH,705,28.79037314113445,6.0300084693367815,11.365902307983205
OW,HOH,706,29.28821,5.32179,8.7438
HW1,HOH,706,29.981442280006565,4.705788826641564,8.980863228228102
HW2,HOH,706,29.751857513141612,6.078182544098029,8.38445730772631
MW,HOH,706,29.436304571277667,5.339761789276556,8.728146753300432
OW,HOH,707,26.0438,5.32179,11.98821
HW1,HOH,707,26.114173505170232,4.368465756362336,11.93864039174319
HW2,HOH,707,25.102189697588276,5.491907165420547,12.013862949564903
MW,HOH,707,25.93227117848113,5.221530044594813,11.98514837913295
OW,HOH,708,29.34561,8.54844,12.00537
HW1,HOH,708,29.06162705071781,9.423112270899509,11.739780538544007
HW2,HOH,708,28.605888141907116,8.19585784034161,12.500067021570011
MW,HOH,708,29.21456343365749,8.615273833256055,12.034698531877307
OW,HOH,709,33.01263,15.71263,15.71263
HW1,HOH,709,33.29143825205137,16.578694528556948,16.010012611905086
HW2,HOH,709,33.087077117551026,15.75084727573515,14.759091697977619
MW,HOH,709,33.05785094933514,15.82838898110936,15.628634155146585
OW,HOH,710,33.61571,16.31571,13.0713
HW1,HOH,710,32.916839314746326,15.745354806278382,12.75113609433942
HW2,HOH,710,33.90091451290205,15.909551166740126,13.889788443647976
MW,HOH,710,33.56275573905662,16.190704422904634,13.135091553147939
OW,HOH,711,30.3713,16.31571,16.31571
HW1,HOH,711,29.670103901319354,15.760197597265972,15.975174900922521
HW2,HOH,711,31.074286248180506,15.705404688786263,16.53834089851457
MW,HOH,711,30.371529160734138,16.166471267023965,16.300616839813767
OW,HOH,712,33.67311,13.08906,16.33288
HW1,HOH,712,32.738557120802916,12.894654236510828,16.261820512902027
HW2,HOH,712,33.743642718656744,14.015601787442725,16.103136342152105
MW,HOH,712,33.562504995047604,13.182782244287184,16.294373568256983
OW,HOH,713,27.552370000000003,10.25237,15.71263
HW1,HOH,713,28.037405693231356,10.220052533297778,16.537203920117253
HW2,HOH,713,26.718356089148106,10.663009319576199,15.940725794401216
MW,HOH,713,27.50769657772238,10.300799761621022,15.847384423918468
OW,HOH,714,31.27679,8.5662,13.97679
HW1,HOH,714,30.418135109091953,8.722147491972116,13.583566389992537
HW2,HOH,714,31.346237273049862,9.222865146888129,14.669755086081782
MW,HOH,714,31.17576190312424,8.6702242219456,14.015160525318421
OW,HOH,715,30.1937,9.64929,16.31571
HW1,HOH,715,30.463126204837298,10.131753454628784,15.534129074378965
HW2,HOH,715,29.240310863901815,9.59671466190186,16.248516745920234
MW,HOH,715,30.10614449278584,9.704320865516049,16.20705666453782
OW,HOH,716,25.83121,13.9656,13.98761
HW1,HOH,716,25.903919609221806,14.020517596659793,13.034752019814114
HW2,HOH,716,24.925312890140756,13.69901642000372,14.144204828219312
MW,HOH,716,25.72455194751121,13.938504200382843,13.88567870963335
OW,HOH,717,26.89189,12.87594,16.33288
HW1,HOH,717,27.757792081838634,13.2828021366709,16.302674864491095
HW2,HOH,717,26.978869195649796,12.08655422481188,15.798522670065463
MW,HOH,717,27.01387030003113,12.826972359122097,16.260609192977096
OW,HOH,718,33.01263,10.25237,10.25237
HW1,HOH,718,32.80730734292311,11.095872501679642,9.849150511816362
HW2,HOH,718,32.23205082091597,10.033279867876052,10.761229938771384
MW,HOH,718,32.88642267006575,10.33230231683837,10.265893252227269
OW,HOH,719,33.61571,9.64929,12.8937
HW1,HOH,719,33.50189668217254,8.70016019701235,12.844439878545336
HW2,HOH,719,32.7774249688035,9.974813779117456,13.221630394140242
MW,HOH,719,33.49382992425835,9.56946090513794,12.929373157060594
OW,HOH,720,33.67311,12.87594,9.63213
HW1,HOH,720,33.868958308944286,12.381006457324904,8.836563641536586
HW2,HOH,720,33.03970188290626,13.537297364525871,9.353499462213577
MW,HOH,720,33.617097065397786,12.89724425710031,9.494619837094467
OW,HOH,721,31.34646,14.01471,8.58016
HW1,HOH,721,31.14983902728302,14.948518120294311,8.654853893058448
HW2,HOH,721,31.758862956423304,13.924258639575708,7.721107587902393
MW,HOH,721,31.37408269732404,14.122669840362668,8.479752646277454
OW,HOH,722,27.552370000000003,15.71263,10.25237
HW1,HOH,722,27.648525731865227,16.63451539682678,10.491371192773155
HW2,HOH,722,26.674593435956194,15.652747527704065,9.875346473509715
MW,HOH,722,27.452313103225805,15.822976774405234,10.234701476044751
OW,HOH,723,26.94929,16.31571,12.8937
HW1,HOH,723,27.14298599216947,17.20736444619042,13.182962188691052
HW2,HOH,723,26.770478676342925,15.8347831795363,13.70176902749127
MW,HOH,723,26.951195417153112,16.368288091521823,13.034171634972461
OW,HOH,724,30.1937,16.31571,9.64929
HW1,HOH,724,29.815165346801045,17.102664086725607,9.257301950930376
HW2,HOH,724,30.299798398597172,15.709608608717804,8.916065351341143
MW,HOH,724,30.158824872467562,16.338861327004526,9.505249198999556
OW,HOH,725,24.35763,7.05763,15.71263
HW1,HOH,725,24.413194503681886,6.154732914821614,16.025550077347177
HW2,HOH,725,23.544483175365283,7.392893939274085,16.090289246952725
MW,HOH,725,24.260650322687336,6.984966108830344,15.801032485349936
OW,HOH,726,20.633210000000002,8.7438,13.97679
HW1,HOH,726,19.707059626497472,8.52062764511879,13.883665164011436
HW2,HOH,726,20.99154027114329,8.654574320025338,13.093687036458691
MW,HOH,726,20.56052217614848,8.703809282456158,13.851821063471773
OW,HOH,727,21.7163,7.66071,16.31571
HW1,HOH,727,21.386926846631834,6.832759502988768,15.966085675847394
